"","la.min","la.max","lo.min","lo.max","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","type"
"188",40.5574,40.5615,-73.9145,-73.909,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"189",40.5615,40.5656,-74.2005,-74.195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"190",40.5615,40.5656,-74.195,-74.1895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"191",40.5615,40.5656,-74.1895,-74.184,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,2,0,2,0,0,1
"192",40.5615,40.5656,-74.184,-74.1785,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,1
"193",40.5615,40.5656,-74.1785,-74.173,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
"194",40.5615,40.5656,-74.173,-74.1675,1,1,0,0,0,1,0,0,0,0,1,2,0,1,2,1,4,0,0,2,0,2,1,1,1
"195",40.5615,40.5656,-74.162,-74.1565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"196",40.5615,40.5656,-74.1565,-74.151,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1
"197",40.5615,40.5656,-74.151,-74.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"198",40.5615,40.5656,-74.1455,-74.14,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
"199",40.5615,40.5656,-74.14,-74.1345,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"200",40.5615,40.5656,-74.1345,-74.129,1,0,0,1,0,0,0,1,1,0,1,2,0,0,3,1,5,3,2,2,0,1,0,0,1
"201",40.5615,40.5656,-74.129,-74.1235,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1
"202",40.5615,40.5656,-74.1235,-74.118,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,1,2,0,1,1,1,0,0,1
"203",40.5615,40.5656,-74.118,-74.1125,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,3,1,0,0,0,0,0,1
"204",40.5615,40.5656,-74.1125,-74.107,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1
"205",40.5615,40.5656,-74.107,-74.1015,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
"206",40.5615,40.5656,-74.1015,-74.096,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
"207",40.5615,40.5656,-73.8925,-73.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"208",40.5656,40.5697,-74.195,-74.1895,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
"209",40.5656,40.5697,-74.1565,-74.151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
"210",40.5656,40.5697,-74.14,-74.1345,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"211",40.5656,40.5697,-74.1345,-74.129,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1
"212",40.5656,40.5697,-74.129,-74.1235,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,1,0,1,1,2,0,1
"213",40.5656,40.5697,-74.1235,-74.118,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,3,1,2,1,1,0,2,0,0,1
"214",40.5656,40.5697,-74.118,-74.1125,0,0,0,0,0,0,1,1,2,0,3,1,2,2,3,3,2,4,2,3,3,1,0,0,3
"215",40.5656,40.5697,-74.1125,-74.107,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,0,1,0,0,0,0,0,1
"216",40.5656,40.5697,-74.107,-74.1015,0,0,0,0,0,0,1,0,1,0,1,0,0,3,3,1,0,0,1,0,0,0,0,0,1
"217",40.5656,40.5697,-74.096,-74.0905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"218",40.5656,40.5697,-73.887,-73.8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"219",40.5697,40.5738,-74.195,-74.1895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"220",40.5697,40.5738,-74.173,-74.1675,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1
"221",40.5697,40.5738,-74.1675,-74.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"222",40.5697,40.5738,-74.151,-74.1455,0,1,2,0,0,0,0,1,1,0,2,3,4,3,0,0,0,1,1,0,0,0,0,1,1
"223",40.5697,40.5738,-74.1455,-74.14,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
"224",40.5697,40.5738,-74.14,-74.1345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,1
"225",40.5697,40.5738,-74.1345,-74.129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"226",40.5697,40.5738,-74.129,-74.1235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"227",40.5697,40.5738,-74.1235,-74.118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
"228",40.5697,40.5738,-74.118,-74.1125,0,0,0,0,0,0,0,1,1,0,3,1,2,4,0,2,1,2,0,1,0,0,0,1,1
"229",40.5697,40.5738,-74.1125,-74.107,1,0,0,0,0,1,1,0,3,1,3,10,7,5,7,4,0,6,5,1,4,1,0,1,3
"230",40.5697,40.5738,-74.107,-74.1015,0,0,0,0,0,1,2,1,0,1,0,2,2,2,1,0,1,0,0,1,0,0,0,0,1
"231",40.5697,40.5738,-74.1015,-74.096,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,2,0,1,0,0,1
"232",40.5697,40.5738,-74.096,-74.0905,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,1,2,0,2,3,0,1,1,0,1
"233",40.5697,40.5738,-74.0905,-74.085,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,1,0,0,1
"234",40.5697,40.5738,-74.008,-74.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"235",40.5697,40.5738,-74.0025,-73.997,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
"236",40.5697,40.5738,-73.997,-73.9915,0,0,0,0,0,0,0,2,1,0,1,0,0,1,1,3,2,0,1,0,0,1,0,0,1
"237",40.5697,40.5738,-73.9915,-73.986,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1
"238",40.5697,40.5738,-73.9805,-73.975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"239",40.5697,40.5738,-73.865,-73.8595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"240",40.5697,40.5738,-73.8595,-73.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"241",40.5738,40.5779,-74.195,-74.1895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"242",40.5738,40.5779,-74.173,-74.1675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"243",40.5738,40.5779,-74.162,-74.1565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"244",40.5738,40.5779,-74.151,-74.1455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"245",40.5738,40.5779,-74.1455,-74.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"246",40.5738,40.5779,-74.1345,-74.129,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1
"247",40.5738,40.5779,-74.129,-74.1235,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,2,0,0,1,0,1,0,0,1
"248",40.5738,40.5779,-74.1235,-74.118,0,1,0,0,0,0,1,0,1,0,2,2,1,2,4,1,4,2,2,2,2,1,0,0,3
"249",40.5738,40.5779,-74.118,-74.1125,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,3,0,0,0,0,0,1
"250",40.5738,40.5779,-74.1125,-74.107,2,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1
"251",40.5738,40.5779,-74.107,-74.1015,0,1,0,0,0,0,0,0,2,2,1,4,2,1,2,4,3,3,5,2,0,2,0,0,3
"252",40.5738,40.5779,-74.1015,-74.096,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,1,1,0,0,1
"253",40.5738,40.5779,-74.096,-74.0905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"254",40.5738,40.5779,-74.0905,-74.085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"255",40.5738,40.5779,-74.085,-74.0795,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1
"256",40.5738,40.5779,-74.0135,-74.008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"257",40.5738,40.5779,-74.008,-74.0025,1,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1
"258",40.5738,40.5779,-74.0025,-73.997,0,0,0,0,0,1,2,0,0,4,1,0,1,0,2,3,1,5,0,2,0,0,0,0,1
"259",40.5738,40.5779,-73.997,-73.9915,0,0,0,1,0,0,0,1,1,0,1,2,1,1,2,0,0,2,1,0,0,0,0,0,1
"260",40.5738,40.5779,-73.9915,-73.986,1,0,0,0,1,0,1,0,0,1,0,1,2,3,2,1,3,0,1,1,1,1,1,1,1
"261",40.5738,40.5779,-73.986,-73.9805,2,0,1,0,0,0,0,0,1,1,3,1,1,1,6,5,4,1,2,6,2,3,4,3,3
"262",40.5738,40.5779,-73.9805,-73.975,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2,2,1,1,0,2,0,0,0,0,1
"263",40.5738,40.5779,-73.975,-73.9695,0,0,1,0,0,0,0,1,1,0,1,2,0,2,1,0,0,0,1,2,0,0,0,0,1
"264",40.5738,40.5779,-73.9695,-73.964,0,1,0,1,0,1,0,1,1,4,1,3,6,8,3,3,1,3,1,3,0,2,1,0,3
"265",40.5738,40.5779,-73.964,-73.9585,0,1,0,0,0,0,1,0,2,2,1,3,3,1,3,6,2,2,2,2,2,1,1,0,3
"266",40.5738,40.5779,-73.9585,-73.953,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"267",40.5738,40.5779,-73.953,-73.9475,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,0,1,1
"268",40.5738,40.5779,-73.9475,-73.942,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"269",40.5738,40.5779,-73.865,-73.8595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"270",40.5738,40.5779,-73.8595,-73.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"271",40.5738,40.5779,-73.854,-73.8485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"272",40.5738,40.5779,-73.8485,-73.843,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1
"273",40.5738,40.5779,-73.8375,-73.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"274",40.5779,40.582,-74.173,-74.1675,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,0,1,0,1,0,1
"275",40.5779,40.582,-74.1565,-74.151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"276",40.5779,40.582,-74.1345,-74.129,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
"277",40.5779,40.582,-74.129,-74.1235,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
"278",40.5779,40.582,-74.118,-74.1125,0,0,0,0,0,0,0,1,2,0,1,0,0,2,1,0,1,1,2,1,1,0,0,0,1
"279",40.5779,40.582,-74.1125,-74.107,0,0,0,1,0,0,2,0,0,1,1,1,1,2,2,1,3,1,0,0,1,1,0,0,1
"280",40.5779,40.582,-74.107,-74.1015,0,0,0,0,0,0,0,0,2,2,1,2,1,9,0,1,3,1,3,1,1,0,2,0,3
"281",40.5779,40.582,-74.1015,-74.096,0,0,0,0,0,0,1,0,4,3,3,0,2,2,1,2,3,6,3,2,1,1,0,1,3
"282",40.5779,40.582,-74.096,-74.0905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"283",40.5779,40.582,-74.0905,-74.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"284",40.5779,40.582,-74.0795,-74.074,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,1,0,1
"285",40.5779,40.582,-74.0135,-74.008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"286",40.5779,40.582,-74.008,-74.0025,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"287",40.5779,40.582,-74.0025,-73.997,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"288",40.5779,40.582,-73.997,-73.9915,0,0,0,0,1,0,0,0,4,1,1,0,1,0,0,1,1,0,3,0,0,0,0,0,1
"289",40.5779,40.582,-73.9915,-73.986,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,1
"290",40.5779,40.582,-73.986,-73.9805,0,1,1,0,0,0,0,0,3,2,4,0,3,5,6,3,1,6,3,4,1,2,5,0,3
"291",40.5779,40.582,-73.9805,-73.975,1,0,0,0,0,0,0,1,2,1,4,2,1,1,3,6,2,0,0,2,1,0,0,0,3
"292",40.5779,40.582,-73.975,-73.9695,1,0,0,0,0,0,0,0,2,3,3,3,1,1,3,1,2,2,0,1,0,1,0,0,1
"293",40.5779,40.582,-73.9695,-73.964,0,0,0,0,0,2,0,0,2,4,2,3,7,2,7,4,2,5,3,1,3,1,2,0,3
"294",40.5779,40.582,-73.964,-73.9585,0,0,1,1,0,1,1,0,2,5,1,3,6,1,10,5,2,5,7,5,4,3,3,1,2
"295",40.5779,40.582,-73.9585,-73.953,1,0,0,0,0,1,0,2,2,3,1,3,7,0,3,1,4,5,3,3,3,0,0,1,3
"296",40.5779,40.582,-73.953,-73.9475,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,1
"297",40.5779,40.582,-73.9475,-73.942,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,1,0,0,0,1
"298",40.5779,40.582,-73.942,-73.9365,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,0,0,2,2,1,1,0,1,0,1
"299",40.5779,40.582,-73.9365,-73.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"300",40.5779,40.582,-73.8595,-73.854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"301",40.5779,40.582,-73.854,-73.8485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"302",40.5779,40.582,-73.8485,-73.843,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,1
"303",40.5779,40.582,-73.843,-73.8375,2,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,7,1,0,1,2,1,0,0,1
"304",40.5779,40.582,-73.8375,-73.832,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,0,1,1,1,1,1,0,0,1
"305",40.5779,40.582,-73.832,-73.8265,0,0,0,0,0,0,0,2,0,2,0,0,2,2,0,1,1,0,1,2,0,0,0,1,1
"306",40.5779,40.582,-73.8265,-73.821,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"307",40.582,40.5861,-74.195,-74.1895,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"308",40.582,40.5861,-74.173,-74.1675,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"309",40.582,40.5861,-74.162,-74.1565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"310",40.582,40.5861,-74.1565,-74.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"311",40.582,40.5861,-74.151,-74.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"312",40.582,40.5861,-74.1345,-74.129,0,0,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1
"313",40.582,40.5861,-74.129,-74.1235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"314",40.582,40.5861,-74.1125,-74.107,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,2,0,1,2,0,0,0,1
"315",40.582,40.5861,-74.107,-74.1015,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,1
"316",40.582,40.5861,-74.1015,-74.096,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,1,1,1,1,0,0,0,1
"317",40.582,40.5861,-74.096,-74.0905,0,1,0,0,0,1,0,1,2,2,1,4,4,2,1,2,4,3,3,3,0,1,1,1,3
"318",40.582,40.5861,-74.0905,-74.085,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,1,0,0,1,1
"319",40.582,40.5861,-74.085,-74.0795,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"320",40.582,40.5861,-73.9915,-73.986,0,1,0,0,0,0,0,0,1,4,5,3,2,1,4,2,3,1,3,2,3,0,1,1,3
"321",40.582,40.5861,-73.986,-73.9805,0,0,1,0,0,0,0,0,4,0,1,2,3,1,1,1,3,2,1,0,0,0,0,1,1
"322",40.582,40.5861,-73.9805,-73.975,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1
"323",40.582,40.5861,-73.975,-73.9695,0,1,1,0,0,1,0,0,1,3,3,3,1,2,3,3,2,1,1,5,1,1,1,4,3
"324",40.582,40.5861,-73.9695,-73.964,0,0,0,0,0,1,0,2,4,1,0,1,0,1,1,2,2,1,0,1,1,1,0,1,1
"325",40.582,40.5861,-73.964,-73.9585,3,0,0,0,2,1,4,2,2,4,0,3,3,4,5,8,10,12,8,4,1,2,0,1,2
"326",40.582,40.5861,-73.9585,-73.953,1,1,0,1,1,0,0,0,2,2,5,0,2,7,7,6,9,3,4,3,8,1,2,3,2
"327",40.582,40.5861,-73.953,-73.9475,2,0,1,0,0,0,0,2,0,5,3,0,2,4,5,1,3,2,3,2,4,6,3,1,3
"328",40.582,40.5861,-73.9475,-73.942,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,3,3,2,0,4,1,2,1,3,1
"329",40.582,40.5861,-73.942,-73.9365,0,0,0,0,0,1,1,0,1,0,0,0,2,3,5,7,2,5,4,2,4,0,1,2,3
"330",40.582,40.5861,-73.9365,-73.931,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,0,0,2,1,0,1
"331",40.582,40.5861,-73.931,-73.9255,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,1,2,1,1,1,0,1,1,1
"332",40.582,40.5861,-73.9255,-73.92,0,0,0,0,0,0,2,0,1,0,1,1,0,2,2,2,3,1,2,1,0,0,0,1,1
"333",40.582,40.5861,-73.92,-73.9145,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,1,0,0,0,1,1,0,0,1
"334",40.582,40.5861,-73.9145,-73.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0,0,1,1
"335",40.582,40.5861,-73.898,-73.8925,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,3,3,1,1,0,1,1,1,1
"336",40.582,40.5861,-73.887,-73.8815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"337",40.582,40.5861,-73.8375,-73.832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"338",40.582,40.5861,-73.832,-73.8265,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
"339",40.582,40.5861,-73.8265,-73.821,0,0,0,0,0,0,1,2,1,1,0,1,1,2,2,2,2,1,1,0,2,0,0,0,1
"340",40.582,40.5861,-73.821,-73.8155,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,1,1,0,0,0,1,1
"341",40.582,40.5861,-73.8155,-73.81,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"342",40.582,40.5861,-73.81,-73.8045,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"343",40.5861,40.5902,-74.195,-74.1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"344",40.5861,40.5902,-74.173,-74.1675,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1
"345",40.5861,40.5902,-74.1675,-74.162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"346",40.5861,40.5902,-74.162,-74.1565,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"347",40.5861,40.5902,-74.1565,-74.151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"348",40.5861,40.5902,-74.151,-74.1455,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"349",40.5861,40.5902,-74.14,-74.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"350",40.5861,40.5902,-74.1125,-74.107,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"351",40.5861,40.5902,-74.107,-74.1015,1,0,0,0,0,0,0,1,4,1,1,1,0,5,2,2,1,1,3,1,0,0,0,0,1
"352",40.5861,40.5902,-74.1015,-74.096,0,0,0,1,0,0,0,1,0,1,2,0,1,1,2,0,2,2,1,1,1,3,0,1,1
"353",40.5861,40.5902,-74.096,-74.0905,0,0,1,0,0,0,0,2,1,2,1,2,2,2,4,1,1,1,1,2,2,1,0,0,1
"354",40.5861,40.5902,-74.0905,-74.085,0,0,0,0,1,0,1,1,0,0,1,2,1,2,0,1,4,2,3,2,1,1,0,0,1
"355",40.5861,40.5902,-74.0795,-74.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"356",40.5861,40.5902,-73.997,-73.9915,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,1,0,3,1,1,1,1,0,0,1
"357",40.5861,40.5902,-73.9915,-73.986,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,2,0,2,2,1,1,0,1,1,1
"358",40.5861,40.5902,-73.986,-73.9805,0,0,0,0,0,0,0,2,0,3,0,0,1,1,0,0,1,1,1,5,2,0,0,1,1
"359",40.5861,40.5902,-73.9805,-73.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
"360",40.5861,40.5902,-73.975,-73.9695,0,1,1,1,0,0,0,0,3,3,2,0,1,3,1,5,3,3,4,0,2,1,2,2,3
"361",40.5861,40.5902,-73.9695,-73.964,0,1,0,0,0,1,0,0,1,3,4,4,4,3,2,5,2,1,1,1,1,0,0,1,3
"362",40.5861,40.5902,-73.964,-73.9585,4,1,1,0,0,0,0,1,2,2,1,5,3,6,8,5,3,6,4,6,1,2,2,3,3
"363",40.5861,40.5902,-73.9585,-73.953,0,0,1,0,0,0,0,1,0,2,2,2,2,2,3,2,5,2,6,2,3,3,0,0,3
"364",40.5861,40.5902,-73.953,-73.9475,0,1,0,0,0,0,0,2,2,1,3,2,2,6,4,1,4,8,3,2,1,3,1,2,3
"365",40.5861,40.5902,-73.9475,-73.942,1,0,1,0,0,0,0,0,1,2,1,1,0,3,1,1,3,0,1,2,1,2,1,1,1
"366",40.5861,40.5902,-73.942,-73.9365,0,0,0,1,0,1,0,0,2,1,0,2,2,1,1,1,3,3,1,1,2,1,2,0,1
"367",40.5861,40.5902,-73.9365,-73.931,0,1,0,1,0,0,0,1,4,1,1,6,6,3,5,5,3,6,3,2,4,5,2,2,3
"368",40.5861,40.5902,-73.931,-73.9255,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"369",40.5861,40.5902,-73.9255,-73.92,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
"370",40.5861,40.5902,-73.9145,-73.909,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1
"371",40.5861,40.5902,-73.909,-73.9035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"372",40.5861,40.5902,-73.821,-73.8155,0,0,0,1,0,0,0,0,0,0,0,1,4,1,2,2,0,3,1,1,2,0,1,0,1
"373",40.5861,40.5902,-73.8155,-73.81,0,0,0,0,0,1,0,2,3,1,0,0,2,2,1,0,0,2,1,0,1,1,0,2,1
"374",40.5861,40.5902,-73.81,-73.8045,0,0,0,1,0,0,1,0,0,0,0,3,0,1,2,0,1,1,1,0,1,0,0,0,1
"375",40.5861,40.5902,-73.8045,-73.799,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,0,1,1,0,1,0,0,0,1
"376",40.5861,40.5902,-73.799,-73.7935,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1
